"RecipID","DonorID","Population","OG","GrpType_Recip","Version","Amount_Given","Good_DR","Good_OthR","Rich_DR","Rich_OthR","Trust_DR","Trust_OthR","Friend_DR","Friend_OthR","Perceived_Benefits","Perceived_Costs","Stereotypes","Age","AgeDiff","Agreeable","Married","Nonanonymous_Play","Extraverted","Ill_This_Mo","Income_zscore","Can_Stay","log_Subj_SES","Market_Items_zscore","PlacesLived","Risk_Aversion","Years_Education","Self","Shortfall_Summary","Sex_Male","Times_Church_Mo","Visited_zscore","Coop_Labor","Media_zscore","Edad","GrpKnown","Date.Time2","TV","Car","Decision_Index"
61,103,"Moseten",1,"Ethnic","F",3,"1",0,"2",0,"2",0,1,0,,,"",30,0,5,TRUE,TRUE,6,0,-0.470373972699585,1,2.07944154167984,0.0531036045904507,5,8,9,3,-0.590683446536048,TRUE,3,-0.385249807345044,1,-0.361472147378746,51,"","2015-01-26 13:36:00",1,0,6
105,104,"Moseten",1,"Ethnic","D",3,"2",0,"0",1.5,"2",0,0,0.5,,,"",10,-3,8,TRUE,FALSE,6,0,1.93144947023906,1,1.6094379124341,1.83386424864443,6,10,16,3,-0.650157115802942,TRUE,0,1.14716446811101,1,-0.248566909690698,32,"","2015-01-21 14:24:00",1,1,1
95,104,"Moseten",1,"Ethnic","D",3,"2",1.25,"0",1.8,"2",1.33333333333333,0,0.833333333333333,,,"",10,2,8,TRUE,FALSE,6,0,1.93144947023906,1,1.6094379124341,1.83386424864443,6,10,16,3,-0.650157115802942,TRUE,0,1.14716446811101,1,-0.248566909690698,32,"","2015-01-21 14:24:00",1,1,2
13,104,"Moseten",3,"Ethnic","D",3,"2",1.75,"2",1.25,"1",1.5,0,0.75,"Btwn bens","None","",10,2,8,TRUE,FALSE,6,0,1.93144947023906,1,1.6094379124341,1.83386424864443,6,10,16,3,-0.650157115802942,TRUE,0,1.14716446811101,1,-0.248566909690698,32,"Many","2015-01-21 14:24:00",1,1,3
33,104,"Moseten",3,"Ethnic","D",3,"2",2,"2",2,"1",1.33333333333333,0,1,"Btwn bens","None","",10,-4,8,TRUE,FALSE,6,0,1.93144947023906,1,1.6094379124341,1.83386424864443,6,10,16,3,-0.650157115802942,TRUE,0,1.14716446811101,1,-0.248566909690698,32,"Many","2015-01-21 14:24:00",1,1,4
7,104,"Moseten",3,"Ethnic","D",3,"2",1.5,"2",2,"1",1.5,0,0.666666666666667,"Btwn bens","None","",10,4,8,TRUE,FALSE,6,0,1.93144947023906,1,1.6094379124341,1.83386424864443,6,10,16,3,-0.650157115802942,TRUE,0,1.14716446811101,1,-0.248566909690698,32,"Many","2015-01-21 14:24:00",1,1,5
70,104,"Moseten",1,"Ethnic","D",3,"2",1.71428571428571,"0",1.42857142857143,"2",1.57142857142857,1,0.714285714285714,,,"",10,2,8,TRUE,FALSE,6,0,1.93144947023906,1,1.6094379124341,1.83386424864443,6,10,16,3,-0.650157115802942,TRUE,0,1.14716446811101,1,-0.248566909690698,32,"","2015-01-21 14:24:00",1,1,6
16,105,"Moseten",3,"Ethnic","E",0,"2",2,"2",1.66666666666667,"0",2,0,0.333333333333333,"Btwn bens","Suffer discrim","Negative",30,3,1,TRUE,TRUE,2,1,-1.28448239076388,1,0,-0.973305026450593,2,8,10,9,-0.4253222691429,FALSE,4,-0.604166132410195,0,-0.81309309813094,50,"Some","2015-01-21 23:03:00",0,0,1
103,105,"Moseten",1,"Ethnic","E",6,"2",1.85714285714286,"0",1.28571428571429,"2",1.42857142857143,1,0.285714285714286,"None","None","",30,-7,1,TRUE,TRUE,2,1,-1.28448239076388,1,0,-0.973305026450593,2,8,10,9,-0.4253222691429,FALSE,4,-0.604166132410195,0,-0.81309309813094,50,"Some","2015-01-21 23:03:00",0,0,2
12,105,"Moseten",3,"Ethnic","E",0,"0",,"2",,"0",,0,,"Btwn bens","Suffer discrim","Negative",30,-11,1,TRUE,TRUE,2,1,-1.28448239076388,1,0,-0.973305026450593,2,8,10,9,-0.4253222691429,FALSE,4,-0.604166132410195,0,-0.81309309813094,50,"Some","2015-01-21 23:03:00",0,0,3
21,105,"Moseten",3,"Ethnic","E",0,"0",1,"2",2,"0",2,0,0.5,"Btwn bens","Suffer discrim","Negative",30,0,1,TRUE,TRUE,2,1,-1.28448239076388,1,0,-0.973305026450593,2,8,10,9,-0.4253222691429,FALSE,4,-0.604166132410195,0,-0.81309309813094,50,"Some","2015-01-21 23:03:00",0,0,4
66,105,"Moseten",1,"Ethnic","E",3,"2",2,"1",1.33333333333333,"2",2,0,1,"None","None","",30,-7,1,TRUE,TRUE,2,1,-1.28448239076388,1,0,-0.973305026450593,2,8,10,9,-0.4253222691429,FALSE,4,-0.604166132410195,0,-0.81309309813094,50,"Some","2015-01-21 23:03:00",0,0,5
106,105,"Moseten",1,"Ethnic","E",3,"1",1.5,"1",2,"0",1.5,0,0.5,"None","None","",30,7,1,TRUE,TRUE,2,1,-1.28448239076388,1,0,-0.973305026450593,2,8,10,9,-0.4253222691429,FALSE,4,-0.604166132410195,0,-0.81309309813094,50,"Some","2015-01-21 23:03:00",0,0,6
101,106,"Moseten",1,"Religion","A",4,"1",1.63636363636364,"1",1.81818181818182,"1",1.66666666666667,1,0.666666666666667,,,"",20,4,13,TRUE,TRUE,8,1,0.311927316417764,1,1.6094379124341,0.508785102094383,2,8,9,9,-0.365848599876006,TRUE,4,0.0525828427852567,1,-0.41792476622277,42,"","2015-01-24 01:47:00",1,0,1
22,106,"Moseten",1,"Religion","A",4,"1",2,"1",2,"1",2,0,1,,,"",20,-4,13,TRUE,TRUE,8,1,0.311927316417764,1,1.6094379124341,0.508785102094383,2,8,9,9,-0.365848599876006,TRUE,4,0.0525828427852567,1,-0.41792476622277,42,"","2015-01-24 01:47:00",1,0,2
7,106,"Moseten",1,"Religion","A",4,"2",1.66666666666667,"1",2,"2",1.33333333333333,0,0.5,,,"",20,-6,13,TRUE,TRUE,8,1,0.311927316417764,1,1.6094379124341,0.508785102094383,2,8,9,9,-0.365848599876006,TRUE,4,0.0525828427852567,1,-0.41792476622277,42,"","2015-01-24 01:47:00",1,0,3
17,106,"Moseten",3,"Religion","A",0,"1",2,"1",2,"1",2,0,1,,,"",20,3,13,TRUE,TRUE,8,1,0.311927316417764,1,1.6094379124341,0.508785102094383,2,8,9,9,-0.365848599876006,TRUE,4,0.0525828427852567,1,-0.41792476622277,42,"","2015-01-24 01:47:00",1,0,4
2,106,"Moseten",3,"Religion","A",0,"1",2,"2",2,"2",2,1,1,,,"",20,-2,13,TRUE,TRUE,8,1,0.311927316417764,1,1.6094379124341,0.508785102094383,2,8,9,9,-0.365848599876006,TRUE,4,0.0525828427852567,1,-0.41792476622277,42,"","2015-01-24 01:47:00",1,0,5
92,106,"Moseten",3,"Religion","A",0,"2",2,"1",1.5,"2",1,1,0.333333333333333,,,"",20,-2,13,TRUE,TRUE,8,1,0.311927316417764,1,1.6094379124341,0.508785102094383,2,8,9,9,-0.365848599876006,TRUE,4,0.0525828427852567,1,-0.41792476622277,42,"","2015-01-24 01:47:00",1,0,6
96,107,"Moseten",1,"Ethnic","E",9,"2",1.86666666666667,"2",1.2,"2",1.5,1,0.5625,,,"",40,-9,5,TRUE,TRUE,10,0,2.096538374808,1,1.6094379124341,0.263214623578855,5,8,6,3,-0.725418268184739,TRUE,2,2.46066241850191,1,0.767580229501738,57,"","2015-02-12 14:09:00",1,0,1
42,107,"Moseten",2,"Ethnic","E",3,"1",2,"2",2,"2",2,1,1,"Btwn bens","Btwn costs","Negative",40,-7,5,TRUE,TRUE,10,0,2.096538374808,1,1.6094379124341,0.263214623578855,5,8,6,3,-0.725418268184739,TRUE,2,2.46066241850191,1,0.767580229501738,57,"Some","2015-02-12 14:09:00",1,0,2
61,107,"Moseten",1,"Ethnic","E",0,"2",0,"2",0,"2",0,1,0,,,"",40,-6,5,TRUE,TRUE,10,0,2.096538374808,1,1.6094379124341,0.263214623578855,5,8,6,3,-0.725418268184739,TRUE,2,2.46066241850191,1,0.767580229501738,57,"","2015-02-12 14:09:00",1,0,3
113,107,"Moseten",1,"Ethnic","E",0,"2",1.44444444444444,"2",1.55555555555556,"2",1.3,1,0.6,,,"",40,-11,5,TRUE,TRUE,10,0,2.096538374808,1,1.6094379124341,0.263214623578855,5,8,6,3,-0.725418268184739,TRUE,2,2.46066241850191,1,0.767580229501738,57,"","2015-02-12 14:09:00",1,0,4
34,107,"Moseten",2,"Ethnic","E",3,"1",1.5,"2",2,"2",2,1,1,"Btwn bens","Btwn costs","Negative",40,-9,5,TRUE,TRUE,10,0,2.096538374808,1,1.6094379124341,0.263214623578855,5,8,6,3,-0.725418268184739,TRUE,2,2.46066241850191,1,0.767580229501738,57,"Some","2015-02-12 14:09:00",1,0,5
5,107,"Moseten",2,"Ethnic","E",3,"1",2,"2",2,"2",2,1,1,"Btwn bens","Btwn costs","Negative",40,-10,5,TRUE,TRUE,10,0,2.096538374808,1,1.6094379124341,0.263214623578855,5,8,6,3,-0.725418268184739,TRUE,2,2.46066241850191,1,0.767580229501738,57,"Some","2015-02-12 14:09:00",1,0,6
29,108,"Moseten",1,"Religion","F",2,"2",1.53333333333333,"1",1.93333333333333,"2",1.53333333333333,0,0.6,"Within bens","None","Negative",20,-5,9,TRUE,TRUE,5,0,0.864791714607524,1,1.09861228866811,0.521037769451787,3,8,5,5,2.34807522190807,FALSE,2,0.271499167850407,1,-0.0227564343146009,42,"Yes","2015-02-14 20:56:00",1,0,1
16,108,"Moseten",1,"Religion","F",2,"1",2,"1",1.75,"2",1.5,1,0.25,"Within bens","None","Negative",20,11,9,TRUE,TRUE,5,0,0.864791714607524,1,1.09861228866811,0.521037769451787,3,8,5,5,2.34807522190807,FALSE,2,0.271499167850407,1,-0.0227564343146009,42,"Yes","2015-02-14 20:56:00",1,0,2
115,108,"Moseten",3,"Religion","F",2,"0",0.666666666666667,"2",1.33333333333333,"0",0.846153846153846,0,0.307692307692308,,,"",20,-8,9,TRUE,TRUE,5,0,0.864791714607524,1,1.09861228866811,0.521037769451787,3,8,5,5,2.34807522190807,FALSE,2,0.271499167850407,1,-0.0227564343146009,42,"","2015-02-14 20:56:00",1,0,3
21,108,"Moseten",3,"Religion","F",2,"2",0,"2",2,"2",1,1,0,,,"",20,8,9,TRUE,TRUE,5,0,0.864791714607524,1,1.09861228866811,0.521037769451787,3,8,5,5,2.34807522190807,FALSE,2,0.271499167850407,1,-0.0227564343146009,42,"","2015-02-14 20:56:00",1,0,4
108,108,"Moseten",1,"Religion","F",6,"2",1.73076923076923,"2",1.84615384615385,"2",1.5,1,0.461538461538462,"Within bens","None","Negative",20,-10,9,TRUE,TRUE,5,0,0.864791714607524,1,1.09861228866811,0.521037769451787,3,8,5,5,2.34807522190807,FALSE,2,0.271499167850407,1,-0.0227564343146009,42,"Yes","2015-02-14 20:56:00",1,0,5
10,108,"Moseten",3,"Religion","F",2,"0",1.85714285714286,"1",2,"1",2,0,0.714285714285714,,,"",20,-11,9,TRUE,TRUE,5,0,0.864791714607524,1,1.09861228866811,0.521037769451787,3,8,5,5,2.34807522190807,FALSE,2,0.271499167850407,1,-0.0227564343146009,42,"","2015-02-14 20:56:00",1,0,6
24,109,"Moseten",3,"Ethnic","C",3,"0",1.25,"2",2,"0",1.25,0,0.25,"Within bens",,"",40,-19,13,FALSE,TRUE,6,1,0.608757166832717,0,1.6094379124341,-1.1707096712862,3,10,3,1,-1.32561026626841,FALSE,4,0.0525828427852567,0,-0.0227564343146009,64,"No","2015-01-26 15:32:00",0,0,1
63,109,"Moseten",2,"Ethnic","C",3,"2",2,"1",1,"2",1.5,0,0,"Within bens",,"Neutral",40,-23,13,FALSE,TRUE,6,1,0.608757166832717,0,1.6094379124341,-1.1707096712862,3,10,3,1,-1.32561026626841,FALSE,4,0.0525828427852567,0,-0.0227564343146009,64,"Many","2015-01-26 15:32:00",0,0,2
27,109,"Moseten",3,"Ethnic","C",3,"0",2,"2",1.5,"0",1.75,0,0.25,"Within bens",,"",40,-19,13,FALSE,TRUE,6,1,0.608757166832717,0,1.6094379124341,-1.1707096712862,3,10,3,1,-1.32561026626841,FALSE,4,0.0525828427852567,0,-0.0227564343146009,64,"No","2015-01-26 15:32:00",0,0,3
66,109,"Moseten",2,"Ethnic","C",4,"2",2,"2",1,"2",2,1,1,"Within bens",,"Neutral",40,-21,13,FALSE,TRUE,6,1,0.608757166832717,0,1.6094379124341,-1.1707096712862,3,10,3,1,-1.32561026626841,FALSE,4,0.0525828427852567,0,-0.0227564343146009,64,"Many","2015-01-26 15:32:00",0,0,4
103,109,"Moseten",2,"Ethnic","C",4,"2",1.83333333333333,"0",1.5,"2",1.33333333333333,0,0.333333333333333,"Within bens",,"Neutral",40,-21,13,FALSE,TRUE,6,1,0.608757166832717,0,1.6094379124341,-1.1707096712862,3,10,3,1,-1.32561026626841,FALSE,4,0.0525828427852567,0,-0.0227564343146009,64,"Many","2015-01-26 15:32:00",0,0,5
40,109,"Moseten",3,"Ethnic","C",3,"0",1.42857142857143,"2",1.85714285714286,"0",1.42857142857143,0,0.285714285714286,"Within bens",,"",40,-15,13,FALSE,TRUE,6,1,0.608757166832717,0,1.6094379124341,-1.1707096712862,3,10,3,1,-1.32561026626841,FALSE,4,0.0525828427852567,0,-0.0227564343146009,64,"No","2015-01-26 15:32:00",0,0,6
74,110,"Moseten",1,"Ethnic","A",4,"2",1.73333333333333,"1",1.46666666666667,"2",1.53333333333333,1,0.533333333333333,"Btwn bens","Btwn costs","",10,-2,9,TRUE,FALSE,6,1,1.53853787736499,1,2.30258509299405,-0.706074319997894,5,8,3,2,-0.4253222691429,FALSE,4,-0.604166132410195,1,1.55791689331808,27,"Yes","2015-01-27 14:44:00",1,0,1
107,110,"Moseten",1,"Ethnic","A",4,"2",2,"1",2,"2",2,1,0.5,"Btwn bens","Btwn costs","",10,0,9,TRUE,FALSE,6,1,1.53853787736499,1,2.30258509299405,-0.706074319997894,5,8,3,2,-0.4253222691429,FALSE,4,-0.604166132410195,1,1.55791689331808,27,"Yes","2015-01-27 14:44:00",1,0,2
1,110,"Moseten",3,"Ethnic","A",2,"2",1.57142857142857,"1",1.85714285714286,"2",1.57142857142857,1,0.714285714285714,"Within bens","None","",10,-2,9,TRUE,FALSE,6,1,1.53853787736499,1,2.30258509299405,-0.706074319997894,5,8,3,2,-0.4253222691429,FALSE,4,-0.604166132410195,1,1.55791689331808,27,"No","2015-01-27 14:44:00",1,0,3
28,110,"Moseten",3,"Ethnic","A",2,"2",1.25,"1",1.5,"2",1.25,1,0.5,"Within bens","None","",10,1,9,TRUE,FALSE,6,1,1.53853787736499,1,2.30258509299405,-0.706074319997894,5,8,3,2,-0.4253222691429,FALSE,4,-0.604166132410195,1,1.55791689331808,27,"No","2015-01-27 14:44:00",1,0,4
59,110,"Moseten",1,"Ethnic","A",4,"2",1.6,"1",1.8,"2",0.6,1,0.6,"Btwn bens","Btwn costs","",10,2,9,TRUE,FALSE,6,1,1.53853787736499,1,2.30258509299405,-0.706074319997894,5,8,3,2,-0.4253222691429,FALSE,4,-0.604166132410195,1,1.55791689331808,27,"Yes","2015-01-27 14:44:00",1,0,5
19,110,"Moseten",3,"Ethnic","A",3,"2",1.33333333333333,"1",1.33333333333333,"2",1.11111111111111,1,0.222222222222222,"Within bens","None","",10,0,9,TRUE,FALSE,6,1,1.53853787736499,1,2.30258509299405,-0.706074319997894,5,8,3,2,-0.4253222691429,FALSE,4,-0.604166132410195,1,1.55791689331808,27,"No","2015-01-27 14:44:00",1,0,6
19,111,"Moseten",3,"Religion","A",3,"2",1.33333333333333,"2",1.22222222222222,"2",1.11111111111111,1,0.222222222222222,,,"",10,-5,9,TRUE,TRUE,4,1,1.65079833247186,1,1.6094379124341,-0.237672487915828,6,12,12.5,2,-2.04474960288588,FALSE,0,3.11741139369736,0,-0.248566909690698,32,"","2015-02-22 22:36:00",1,0,1
108,111,"Moseten",3,"Religion","A",4,"2",1.72,"1",1.88,"2",1.48,1,0.44,,,"",10,0,9,TRUE,TRUE,4,1,1.65079833247186,1,1.6094379124341,-0.237672487915828,6,12,12.5,2,-2.04474960288588,FALSE,0,3.11741139369736,0,-0.248566909690698,32,"","2015-02-22 22:36:00",1,0,2
93,111,"Moseten",1,"Religion","A",4,"2",1.45,"1",1.7,"2",1,1,0.45,,,"",10,-2,9,TRUE,TRUE,4,1,1.65079833247186,1,1.6094379124341,-0.237672487915828,6,12,12.5,2,-2.04474960288588,FALSE,0,3.11741139369736,0,-0.248566909690698,32,"","2015-02-22 22:36:00",1,0,3
10,111,"Moseten",1,"Religion","A",3,"2",1.625,"2",1.875,"2",1.875,1,0.625,,,"",10,-1,9,TRUE,TRUE,4,1,1.65079833247186,1,1.6094379124341,-0.237672487915828,6,12,12.5,2,-2.04474960288588,FALSE,0,3.11741139369736,0,-0.248566909690698,32,"","2015-02-22 22:36:00",1,0,4
1,111,"Moseten",3,"Religion","A",2,"2",1.57142857142857,"2",1.71428571428571,"2",1.57142857142857,1,0.714285714285714,,,"",10,-7,9,TRUE,TRUE,4,1,1.65079833247186,1,1.6094379124341,-0.237672487915828,6,12,12.5,2,-2.04474960288588,FALSE,0,3.11741139369736,0,-0.248566909690698,32,"","2015-02-22 22:36:00",1,0,5
28,111,"Moseten",1,"Religion","A",3,"2",1.4,"2",1.4,"2",1.4,1,0.6,,,"",10,-4,9,TRUE,TRUE,4,1,1.65079833247186,1,1.6094379124341,-0.237672487915828,6,12,12.5,2,-2.04474960288588,FALSE,0,3.11741139369736,0,-0.248566909690698,32,"","2015-02-22 22:36:00",1,0,6
101,112,"Moseten",2,"Religion","E",2,"1",1.7,"2",1.8,"2",1.63636363636364,1,0.636363636363636,"Btwn bens","None","Negative",20,7,12,TRUE,FALSE,4,0,0.147828945276238,1,0,-0.973305026450593,8,8,10,8,1.7478832238244,TRUE,0,-1.0419987825405,1,-0.700187860442891,39,"Some","2015-02-14 00:45:00",0,0,1
17,112,"Moseten",1,"Religion","E",3,"1",1.5,"2",1.5,"2",1.5,1,0.5,"Relig bens","Within costs","",20,6,12,TRUE,FALSE,4,0,0.147828945276238,1,0,-0.973305026450593,8,8,10,8,1.7478832238244,TRUE,0,-1.0419987825405,1,-0.700187860442891,39,"Yes","2015-02-14 00:45:00",0,0,2
7,112,"Moseten",2,"Religion","E",1,"1",2,"2",2,"2",1,1,0.333333333333333,"Btwn bens","None","Negative",20,-3,12,TRUE,FALSE,4,0,0.147828945276238,1,0,-0.973305026450593,8,8,10,8,1.7478832238244,TRUE,0,-1.0419987825405,1,-0.700187860442891,39,"Some","2015-02-14 00:45:00",0,0,3
4,112,"Moseten",1,"Religion","E",1,"2",2,"2",2,"2",2,1,1,"Relig bens","Within costs","",20,1,12,TRUE,FALSE,4,0,0.147828945276238,1,0,-0.973305026450593,8,8,10,8,1.7478832238244,TRUE,0,-1.0419987825405,1,-0.700187860442891,39,"Yes","2015-02-14 00:45:00",0,0,4
22,112,"Moseten",2,"Religion","E",5,"2",,"2",,"2",,1,,"Btwn bens","None","Negative",20,-1,12,TRUE,FALSE,4,0,0.147828945276238,1,0,-0.973305026450593,8,8,10,8,1.7478832238244,TRUE,0,-1.0419987825405,1,-0.700187860442891,39,"Some","2015-02-14 00:45:00",0,0,5
70,112,"Moseten",1,"Religion","E",1,"1",1.71428571428571,"2",1.42857142857143,"2",1.57142857142857,1,0.714285714285714,"Relig bens","Within costs","",20,-5,12,TRUE,FALSE,4,0,0.147828945276238,1,0,-0.973305026450593,8,8,10,8,1.7478832238244,TRUE,0,-1.0419987825405,1,-0.700187860442891,39,"Yes","2015-02-14 00:45:00",0,0,6
29,113,"Moseten",3,"Ethnic","E",2,"2",1.5,"2",1.85714285714286,"2",1.5,1,0.571428571428571,,,"",10,7,8,TRUE,TRUE,6,1,-0.785913898965685,1,0.693147180559945,-0.348121887040887,3,0,10,4,1.44778722478256,FALSE,2,-0.385249807345044,1,0.767580229501738,30,"","2015-02-20 20:43:00",1,0,1
56,113,"Moseten",2,"Ethnic","E",2,"2",2,"2",2,"2",1.5,1,0,"Btwn bens","None","Neutral",10,-10,8,TRUE,TRUE,6,1,-0.785913898965685,1,0.693147180559945,-0.348121887040887,3,0,10,4,1.44778722478256,FALSE,2,-0.385249807345044,1,0.767580229501738,30,"Some","2015-02-20 20:43:00",1,0,2
97,113,"Moseten",2,"Ethnic","E",7,"0",1.66666666666667,"2",1.66666666666667,"2",1.5,1,0.5,"Btwn bens","None","Neutral",10,7,8,TRUE,TRUE,6,1,-0.785913898965685,1,0.693147180559945,-0.348121887040887,3,0,10,4,1.44778722478256,FALSE,2,-0.385249807345044,1,0.767580229501738,30,"Some","2015-02-20 20:43:00",1,0,3
74,113,"Moseten",2,"Ethnic","E",2,"2",1.71428571428571,"2",1.42857142857143,"2",1.5,1,0.5,"Btwn bens","None","Neutral",10,-5,8,TRUE,TRUE,6,1,-0.785913898965685,1,0.693147180559945,-0.348121887040887,3,0,10,4,1.44778722478256,FALSE,2,-0.385249807345044,1,0.767580229501738,30,"Some","2015-02-20 20:43:00",1,0,4
26,113,"Moseten",3,"Ethnic","E",2,"2",1.5,"2",2,"2",1.5,1,0.5,,,"",10,-6,8,TRUE,TRUE,6,1,-0.785913898965685,1,0.693147180559945,-0.348121887040887,3,0,10,4,1.44778722478256,FALSE,2,-0.385249807345044,1,0.767580229501738,30,"","2015-02-20 20:43:00",1,0,5
10,113,"Moseten",3,"Ethnic","E",2,"2",1.57142857142857,"2",1.71428571428571,"2",1.85714285714286,1,0.571428571428571,,,"",10,1,8,TRUE,TRUE,6,1,-0.785913898965685,1,0.693147180559945,-0.348121887040887,3,0,10,4,1.44778722478256,FALSE,2,-0.385249807345044,1,0.767580229501738,30,"","2015-02-20 20:43:00",1,0,6
103,114,"Moseten",2,"Ethnic","F",2,"2",1.83333333333333,"2",1.16666666666667,"2",1.33333333333333,1,0.166666666666667,,,"",40,-13,8,FALSE,TRUE,10,1,-0.264232960527836,0,2.30258509299405,-0.147551665934627,5,8,4,7,0.128455890081418,FALSE,3,0.271499167850407,1,0.372411897593569,56,"","2015-01-25 00:11:00",1,0,1
66,114,"Moseten",2,"Ethnic","F",3,"2",2,"2",1,"2",2,1,1,,,"",40,-13,8,FALSE,TRUE,10,1,-0.264232960527836,0,2.30258509299405,-0.147551665934627,5,8,4,7,0.128455890081418,FALSE,3,0.271499167850407,1,0.372411897593569,56,"","2015-01-25 00:11:00",1,0,2
106,114,"Moseten",2,"Ethnic","F",2,"2",1,"2",2,"2",1,1,0,,,"",40,1,8,FALSE,TRUE,10,1,-0.264232960527836,0,2.30258509299405,-0.147551665934627,5,8,4,7,0.128455890081418,FALSE,3,0.271499167850407,1,0.372411897593569,56,"","2015-01-25 00:11:00",1,0,3
40,114,"Moseten",3,"Ethnic","F",2,"0",1.42857142857143,"2",1.85714285714286,"1",1.28571428571429,1,0.142857142857143,"Btwn bens","None","Negative",40,-7,8,FALSE,TRUE,10,1,-0.264232960527836,0,2.30258509299405,-0.147551665934627,5,8,4,7,0.128455890081418,FALSE,3,0.271499167850407,1,0.372411897593569,56,"Some","2015-01-25 00:11:00",1,0,4
24,114,"Moseten",3,"Ethnic","F",2,"2",0.75,"2",2,"2",0.75,1,0,"Btwn bens","None","Negative",40,-11,8,FALSE,TRUE,10,1,-0.264232960527836,0,2.30258509299405,-0.147551665934627,5,8,4,7,0.128455890081418,FALSE,3,0.271499167850407,1,0.372411897593569,56,"Some","2015-01-25 00:11:00",1,0,5
27,114,"Moseten",3,"Ethnic","F",3,"2",1.5,"1",1.75,"1",1.5,1,0,"Btwn bens","None","Negative",40,-11,8,FALSE,TRUE,10,1,-0.264232960527836,0,2.30258509299405,-0.147551665934627,5,8,4,7,0.128455890081418,FALSE,3,0.271499167850407,1,0.372411897593569,56,"Some","2015-01-25 00:11:00",1,0,6
97,115,"Moseten",3,"Ethnic","E",4,"2",1.33333333333333,"2",1.66666666666667,"2",1.5,1,0.5,"Good","None","",10,8,9,TRUE,FALSE,8,0,0.279900068931389,1,0,0.0310939568919965,4,4,9,3,-0.4253222691429,FALSE,1,-0.823082457475345,1,0.767580229501738,29,"Some","2015-02-08 12:42:00",1,0,1
108,115,"Moseten",3,"Ethnic","E",4,"2",1.72,"2",1.84,"2",1.48,1,0.44,"Good","None","",10,3,9,TRUE,FALSE,8,0,0.279900068931389,1,0,0.0310939568919965,4,4,9,3,-0.4253222691429,FALSE,1,-0.823082457475345,1,0.767580229501738,29,"Some","2015-02-08 12:42:00",1,0,2
74,115,"Moseten",3,"Ethnic","E",4,"2",1.71428571428571,"2",1.42857142857143,"2",1.5,1,0.5,"Good","None","",10,-4,9,TRUE,FALSE,8,0,0.279900068931389,1,0,0.0310939568919965,4,4,9,3,-0.4253222691429,FALSE,1,-0.823082457475345,1,0.767580229501738,29,"Some","2015-02-08 12:42:00",1,0,3
10,115,"Moseten",3,"Ethnic","E",2,"1",1.71428571428571,"2",1.85714285714286,"2",1.85714285714286,1,0.571428571428571,"Btwn bens","Btwn costs","Negative",10,2,9,TRUE,FALSE,8,0,0.279900068931389,1,0,0.0310939568919965,4,4,9,3,-0.4253222691429,FALSE,1,-0.823082457475345,1,0.767580229501738,29,"Some","2015-02-08 12:42:00",1,0,4
26,115,"Moseten",3,"Ethnic","E",2,"1",1.75,"2",2,"2",1.5,1,0.5,"Btwn bens","Btwn costs","Negative",10,-5,9,TRUE,FALSE,8,0,0.279900068931389,1,0,0.0310939568919965,4,4,9,3,-0.4253222691429,FALSE,1,-0.823082457475345,1,0.767580229501738,29,"Some","2015-02-08 12:42:00",1,0,5
29,115,"Moseten",3,"Ethnic","E",2,"1",1.57142857142857,"2",1.92857142857143,"2",1.5,1,0.571428571428571,"Btwn bens","Btwn costs","Negative",10,8,9,TRUE,FALSE,8,0,0.279900068931389,1,0,0.0310939568919965,4,4,9,3,-0.4253222691429,FALSE,1,-0.823082457475345,1,0.767580229501738,29,"Some","2015-02-08 12:42:00",1,0,6
34,116,"Moseten",1,"Religion","B",3,"2",1.33333333333333,"2",2,"2",2,1,1,,,"",30,3,9,FALSE,TRUE,10,0,-0.509885250526418,1,0.693147180559945,-1.1707096712862,7,4,12,3,-1.60991878219535,TRUE,5,2.46066241850191,1,-0.587282622754843,45,"","2015-02-17 18:08:00",0,0,1
101,116,"Moseten",1,"Religion","B",3,"2",1.63636363636364,"0",1.81818181818182,"2",1.66666666666667,1,0.666666666666667,,,"",30,1,9,FALSE,TRUE,10,0,-0.509885250526418,1,0.693147180559945,-1.1707096712862,7,4,12,3,-1.60991878219535,TRUE,5,2.46066241850191,1,-0.587282622754843,45,"","2015-02-17 18:08:00",0,0,2
100,116,"Moseten",3,"Religion","B",3,"2",1.6,"0",1.5,"2",1.4,1,0.6,"Relig bens","Within costs","",30,-2,9,FALSE,TRUE,10,0,-0.509885250526418,1,0.693147180559945,-1.1707096712862,7,4,12,3,-1.60991878219535,TRUE,5,2.46066241850191,1,-0.587282622754843,45,"Many","2015-02-17 18:08:00",0,0,3
35,116,"Moseten",1,"Religion","B",3,"2",1.16666666666667,"1",1.125,"2",1.16,1,0.333333333333333,,,"",30,2,9,FALSE,TRUE,10,0,-0.509885250526418,1,0.693147180559945,-1.1707096712862,7,4,12,3,-1.60991878219535,TRUE,5,2.46066241850191,1,-0.587282622754843,45,"","2015-02-17 18:08:00",0,0,4
96,116,"Moseten",3,"Religion","B",3,"2",1.85714285714286,"0",1.28571428571429,"2",1.46666666666667,1,0.533333333333333,"Relig bens","Within costs","",30,3,9,FALSE,TRUE,10,0,-0.509885250526418,1,0.693147180559945,-1.1707096712862,7,4,12,3,-1.60991878219535,TRUE,5,2.46066241850191,1,-0.587282622754843,45,"Many","2015-02-17 18:08:00",0,0,5
