RecipID,DonorID,Population,OG,GrpType_Recip,Version,Amount_Given,Good_DR,Good_OthR,Rich_DR,Rich_OthR,Trust_DR,Trust_OthR,Friend_DR,Friend_OthR,Perceived_Benefits,Perceived_Costs,Stereotypes,Age,AgeDiff,Agreeable,Married,Nonanonymous_Play,Extraverted,Ill_This_Mo,Income_zscore,Can_Stay,log_Subj_SES,Market_Items_zscore,PlacesLived,Risk_Aversion,Years_Education,Self,Shortfall_Summary,Sex_Male,Times_Church_Mo,Visited_zscore,Coop_Labor,Media_zscore,Date.Time2,TV,Car
9,98,Moseten,3,Ethnic,F,3,2,,2,,2,,TRUE,,,,,30,2,7,TRUE,TRUE,13,0,-0.257079108,1,0,-0.493464997,2,6,12,1,0.788121557,FALSE,3,-0.604166132,1,0.76758023,1/24/2015 16:16,1,0
63,99,Moseten,3,Ethnic,F,0,2,2,0,1.5,2,1.5,FALSE,0,Within bens,None,,50,-4,5,TRUE,FALSE,6,0,-0.558641507,1,1.098612289,-0.31546672,3,10,2,21,-0.784891937,FALSE,0,-0.823082457,0,-0.022756434,1/25/2015 15:15,1,0
79,99,Moseten,3,Ethnic,F,0,2,1.8,0,1.2,2,1.4,FALSE,0.6,Within bens,None,,50,-5,5,TRUE,FALSE,6,0,-0.558641507,1,1.098612289,-0.31546672,3,10,2,21,-0.784891937,FALSE,0,-0.823082457,0,-0.022756434,1/25/2015 15:15,1,0
16,99,Moseten,1,Ethnic,F,0,1,2,2,1.75,1,1.5,FALSE,0.25,Btwn bens,Within costs,,50,8,5,TRUE,FALSE,6,0,-0.558641507,1,1.098612289,-0.31546672,3,10,2,21,-0.784891937,FALSE,0,-0.823082457,0,-0.022756434,1/25/2015 15:15,1,0
103,99,Moseten,3,Ethnic,F,0,2,1.833333333,0,1.5,2,1.333333333,FALSE,0.333333333,Within bens,None,,50,-2,5,TRUE,FALSE,6,0,-0.558641507,1,1.098612289,-0.31546672,3,10,2,21,-0.784891937,FALSE,0,-0.823082457,0,-0.022756434,1/25/2015 15:15,1,0
21,99,Moseten,1,Ethnic,F,0,1,0.666666667,2,2,1,1.333333333,FALSE,0.333333333,Btwn bens,Within costs,,50,5,5,TRUE,FALSE,6,0,-0.558641507,1,1.098612289,-0.31546672,3,10,2,21,-0.784891937,FALSE,0,-0.823082457,0,-0.022756434,1/25/2015 15:15,1,0
12,99,Moseten,1,Ethnic,F,0,1,0,2,2,1,0,FALSE,0,Btwn bens,Within costs,,50,-6,5,TRUE,FALSE,6,0,-0.558641507,1,1.098612289,-0.31546672,3,10,2,21,-0.784891937,FALSE,0,-0.823082457,0,-0.022756434,1/25/2015 15:15,1,0
82,100,Moseten,3,Religion,E,3,,1.444444444,,1.25,,1.333333333,FALSE,0.333333333,,,,20,11,5,FALSE,FALSE,10,0,0.439045773,1,1.609437912,1.630002425,2,12,13,3,-1.325610266,TRUE,1,-0.385249807,1,-0.022756434,2/13/2015 9:49,1,1
23,100,Moseten,1,Religion,E,3,,1.538461538,,1.307692308,,1.28,FALSE,0.321428571,Good,Bad,Negative,20,12,5,FALSE,FALSE,10,0,0.439045773,1,1.609437912,1.630002425,2,12,13,3,-1.325610266,TRUE,1,-0.385249807,1,-0.022756434,2/13/2015 9:49,1,1
13,100,Moseten,1,Religion,E,3,,1.8,,1.4,,1.4,FALSE,0.6,Good,Bad,Negative,20,14,5,FALSE,FALSE,10,0,0.439045773,1,1.609437912,1.630002425,2,12,13,3,-1.325610266,TRUE,1,-0.385249807,1,-0.022756434,2/13/2015 9:49,1,1
88,100,Moseten,3,Religion,E,3,,1.428571429,,1.833333333,,1.428571429,FALSE,0.571428571,,,,20,13,5,FALSE,FALSE,10,0,0.439045773,1,1.609437912,1.630002425,2,12,13,3,-1.325610266,TRUE,1,-0.385249807,1,-0.022756434,2/13/2015 9:49,1,1
7,100,Moseten,3,Religion,E,3,,1.666666667,,2,,1.333333333,FALSE,0.666666667,,,,20,16,5,FALSE,FALSE,10,0,0.439045773,1,1.609437912,1.630002425,2,12,13,3,-1.325610266,TRUE,1,-0.385249807,1,-0.022756434,2/13/2015 9:49,1,1
38,100,Moseten,1,Religion,E,3,,1,,1,,2,FALSE,0,Good,Bad,Negative,20,12,5,FALSE,FALSE,10,0,0.439045773,1,1.609437912,1.630002425,2,12,13,3,-1.325610266,TRUE,1,-0.385249807,1,-0.022756434,2/13/2015 9:49,1,1
103,101,Moseten,3,Ethnic,C,3,2,1.833333333,2,1.166666667,2,1.333333333,FALSE,0.333333333,Within bens,None,Neutral,40,4,5,FALSE,TRUE,4,0,-0.693464112,1,1.609437912,-0.513912645,6,10,9,3,0.068982221,FALSE,0,0.490415493,1,0.372411898,1/27/2015 1:20,1,0
97,101,Moseten,3,Ethnic,C,3,2,1.333333333,2,1.666666667,2,1.5,FALSE,0.666666667,Within bens,None,Neutral,40,-2,5,FALSE,TRUE,4,0,-0.693464112,1,1.609437912,-0.513912645,6,10,9,3,0.068982221,FALSE,0,0.490415493,1,0.372411898,1/27/2015 1:20,1,0
24,101,Moseten,3,Ethnic,C,3,2,0.75,2,2.25,2,0.75,FALSE,0.25,Within bens,Bad,,40,6,5,FALSE,TRUE,4,0,-0.693464112,1,1.609437912,-0.513912645,6,10,9,3,0.068982221,FALSE,0,0.490415493,1,0.372411898,1/27/2015 1:20,1,0
108,101,Moseten,3,Ethnic,C,3,2,1.72,2,1.84,2,1.48,TRUE,0.44,Within bens,None,Neutral,40,-7,5,FALSE,TRUE,4,0,-0.693464112,1,1.609437912,-0.513912645,6,10,9,3,0.068982221,FALSE,0,0.490415493,1,0.372411898,1/27/2015 1:20,1,0
10,101,Moseten,3,Ethnic,C,3,2,1.571428571,2,1.857142857,2,1.857142857,TRUE,0.571428571,Within bens,Bad,,40,-8,5,FALSE,TRUE,4,0,-0.693464112,1,1.609437912,-0.513912645,6,10,9,3,0.068982221,FALSE,0,0.490415493,1,0.372411898,1/27/2015 1:20,1,0
29,101,Moseten,3,Ethnic,C,3,2,1.5,2,1.928571429,2,1.5,FALSE,0.642857143,Within bens,Bad,,40,-2,5,FALSE,TRUE,4,0,-0.693464112,1,1.609437912,-0.513912645,6,10,9,3,0.068982221,FALSE,0,0.490415493,1,0.372411898,1/27/2015 1:20,1,0
13,102,Moseten,1,Religion,D,3,2,1.8,2,1.4,2,1.4,TRUE,0.6,Relig bens,Within costs,,40,-3,2,TRUE,FALSE,6,0,0.528193781,1,2.014903021,1.656756136,8,6,16,3,-2.104223272,TRUE,2,3.117411394,0,0.315959279,1/29/2015 20:27,1,1
70,102,Moseten,3,Religion,D,3,2,1.666666667,1,1.5,2,1.5,TRUE,0.666666667,Within bens,None,Positive,40,-3,2,TRUE,FALSE,6,0,0.528193781,1,2.014903021,1.656756136,8,6,16,3,-2.104223272,TRUE,2,3.117411394,0,0.315959279,1/29/2015 20:27,1,1
7,102,Moseten,1,Religion,D,3,2,1.666666667,3,2,2,1.333333333,TRUE,0.5,Relig bens,Within costs,,40,-1,2,TRUE,FALSE,6,0,0.528193781,1,2.014903021,1.656756136,8,6,16,3,-2.104223272,TRUE,2,3.117411394,0,0.315959279,1/29/2015 20:27,1,1
4,102,Moseten,3,Religion,D,3,2,,3,,2,,TRUE,,Within bens,None,Positive,40,3,2,TRUE,FALSE,6,0,0.528193781,1,2.014903021,1.656756136,8,6,16,3,-2.104223272,TRUE,2,3.117411394,0,0.315959279,1/29/2015 20:27,1,1
22,102,Moseten,1,Religion,D,3,2,2,2,2,2,2,TRUE,1,Relig bens,Within costs,,40,1,2,TRUE,FALSE,6,0,0.528193781,1,2.014903021,1.656756136,8,6,16,3,-2.104223272,TRUE,2,3.117411394,0,0.315959279,1/29/2015 20:27,1,1
91,102,Moseten,3,Religion,D,3,1,1.75,1,1.25,1,2,TRUE,0.75,Within bens,None,Positive,40,-3,2,TRUE,FALSE,6,0,0.528193781,1,2.014903021,1.656756136,8,6,16,3,-2.104223272,TRUE,2,3.117411394,0,0.315959279,1/29/2015 20:27,1,1
42,103,Moseten,3,Ethnic,F,3,2,1.666666667,2,2.333333333,2,2,TRUE,1,Btwn bens,None,Negative,50,-1,5,TRUE,TRUE,6,0,-0.470373973,1,2.079441542,0.053103605,5,8,9,3,-0.590683447,TRUE,3,-0.385249807,1,-0.361472147,1/26/2015 13:36,1,0
72,103,Moseten,1,Ethnic,F,3,1,1.8,3,1.777777778,2,1.454545455,TRUE,0.727272727,,,,50,-2,5,TRUE,TRUE,6,0,-0.470373973,1,2.079441542,0.053103605,5,8,9,3,-0.590683447,TRUE,3,-0.385249807,1,-0.361472147,1/26/2015 13:36,1,0
96,103,Moseten,1,Ethnic,F,3,1,1.866666667,2,1.2,2,1.5,TRUE,0.5625,,,,50,-3,5,TRUE,TRUE,6,0,-0.470373973,1,2.079441542,0.053103605,5,8,9,3,-0.590683447,TRUE,3,-0.385249807,1,-0.361472147,1/26/2015 13:36,1,0
5,103,Moseten,3,Ethnic,F,3,2,1.666666667,2,2.666666667,2,2,TRUE,1,Btwn bens,None,Negative,50,-4,5,TRUE,TRUE,6,0,-0.470373973,1,2.079441542,0.053103605,5,8,9,3,-0.590683447,TRUE,3,-0.385249807,1,-0.361472147,1/26/2015 13:36,1,0
34,103,Moseten,3,Ethnic,F,3,1,1.5,2,3,2,2,TRUE,1,Btwn bens,None,Negative,50,-3,5,TRUE,TRUE,6,0,-0.470373973,1,2.079441542,0.053103605,5,8,9,3,-0.590683447,TRUE,3,-0.385249807,1,-0.361472147,1/26/2015 13:36,1,0
61,103,Moseten,1,Ethnic,F,3,1,0,2,0,2,0,TRUE,0,,,,50,0,5,TRUE,TRUE,6,0,-0.470373973,1,2.079441542,0.053103605,5,8,9,3,-0.590683447,TRUE,3,-0.385249807,1,-0.361472147,1/26/2015 13:36,1,0
105,104,Moseten,1,Ethnic,D,3,2,0,0,1.5,2,0,FALSE,0.5,,,,30,-3,8,TRUE,FALSE,6,0,1.93144947,1,1.609437912,1.833864249,6,10,16,3,-0.650157116,TRUE,0,1.147164468,1,-0.24856691,1/21/2015 14:24,1,1
95,104,Moseten,1,Ethnic,D,3,2,1.25,0,1.8,2,1.333333333,FALSE,0.833333333,,,,30,2,8,TRUE,FALSE,6,0,1.93144947,1,1.609437912,1.833864249,6,10,16,3,-0.650157116,TRUE,0,1.147164468,1,-0.24856691,1/21/2015 14:24,1,1
13,104,Moseten,3,Ethnic,D,3,2,1.75,2,1.25,1,1.5,FALSE,0.75,Btwn bens,None,,30,2,8,TRUE,FALSE,6,0,1.93144947,1,1.609437912,1.833864249,6,10,16,3,-0.650157116,TRUE,0,1.147164468,1,-0.24856691,1/21/2015 14:24,1,1
33,104,Moseten,3,Ethnic,D,3,2,2,3,2,1,1.333333333,FALSE,1,Btwn bens,None,,30,-4,8,TRUE,FALSE,6,0,1.93144947,1,1.609437912,1.833864249,6,10,16,3,-0.650157116,TRUE,0,1.147164468,1,-0.24856691,1/21/2015 14:24,1,1
7,104,Moseten,3,Ethnic,D,3,2,1.5,2,2,1,1.5,FALSE,0.666666667,Btwn bens,None,,30,4,8,TRUE,FALSE,6,0,1.93144947,1,1.609437912,1.833864249,6,10,16,3,-0.650157116,TRUE,0,1.147164468,1,-0.24856691,1/21/2015 14:24,1,1
70,104,Moseten,1,Ethnic,D,3,2,1.714285714,0,1.428571429,2,1.571428571,TRUE,0.714285714,,,,30,2,8,TRUE,FALSE,6,0,1.93144947,1,1.609437912,1.833864249,6,10,16,3,-0.650157116,TRUE,0,1.147164468,1,-0.24856691,1/21/2015 14:24,1,1
16,105,Moseten,3,Ethnic,E,0,2,2,2,1.666666667,0,2,FALSE,0.333333333,Btwn bens,Suffer discrim,Negative,50,3,1,TRUE,TRUE,2,1,-1.284482391,1,0,-0.973305026,2,8,10,9,-0.425322269,FALSE,4,-0.604166132,0,-0.813093098,1/21/2015 23:03,0,0
103,105,Moseten,1,Ethnic,E,6,2,1.857142857,0,1.285714286,2,1.428571429,TRUE,0.285714286,None,None,,50,-7,1,TRUE,TRUE,2,1,-1.284482391,1,0,-0.973305026,2,8,10,9,-0.425322269,FALSE,4,-0.604166132,0,-0.813093098,1/21/2015 23:03,0,0
12,105,Moseten,3,Ethnic,E,0,0,,2,,0,,FALSE,,Btwn bens,Suffer discrim,Negative,50,-11,1,TRUE,TRUE,2,1,-1.284482391,1,0,-0.973305026,2,8,10,9,-0.425322269,FALSE,4,-0.604166132,0,-0.813093098,1/21/2015 23:03,0,0
21,105,Moseten,3,Ethnic,E,0,0,1,2,2,0,2,FALSE,0.5,Btwn bens,Suffer discrim,Negative,50,0,1,TRUE,TRUE,2,1,-1.284482391,1,0,-0.973305026,2,8,10,9,-0.425322269,FALSE,4,-0.604166132,0,-0.813093098,1/21/2015 23:03,0,0
66,105,Moseten,1,Ethnic,E,3,2,2,1,1.333333333,2,2,FALSE,1,None,None,,50,-7,1,TRUE,TRUE,2,1,-1.284482391,1,0,-0.973305026,2,8,10,9,-0.425322269,FALSE,4,-0.604166132,0,-0.813093098,1/21/2015 23:03,0,0
106,105,Moseten,1,Ethnic,E,3,1,1.5,1,2,0,1.5,FALSE,0.5,None,None,,50,7,1,TRUE,TRUE,2,1,-1.284482391,1,0,-0.973305026,2,8,10,9,-0.425322269,FALSE,4,-0.604166132,0,-0.813093098,1/21/2015 23:03,0,0
101,106,Moseten,1,Religion,A,4,1,1.636363636,1,1.818181818,1,1.666666667,TRUE,0.666666667,,,,40,4,13,TRUE,TRUE,8,1,0.311927316,1,1.609437912,0.508785102,2,8,9,9,-0.3658486,TRUE,4,0.052582843,1,-0.417924766,1/24/2015 1:47,1,0
22,106,Moseten,1,Religion,A,4,1,2,1,2,1,2,FALSE,1,,,,40,-4,13,TRUE,TRUE,8,1,0.311927316,1,1.609437912,0.508785102,2,8,9,9,-0.3658486,TRUE,4,0.052582843,1,-0.417924766,1/24/2015 1:47,1,0
7,106,Moseten,1,Religion,A,4,2,1.666666667,1,2,2,1.333333333,FALSE,0.5,,,,40,-6,13,TRUE,TRUE,8,1,0.311927316,1,1.609437912,0.508785102,2,8,9,9,-0.3658486,TRUE,4,0.052582843,1,-0.417924766,1/24/2015 1:47,1,0
17,106,Moseten,3,Religion,A,0,1,2,1,2,1,2,FALSE,1,,,,40,3,13,TRUE,TRUE,8,1,0.311927316,1,1.609437912,0.508785102,2,8,9,9,-0.3658486,TRUE,4,0.052582843,1,-0.417924766,1/24/2015 1:47,1,0
2,106,Moseten,3,Religion,A,0,1,2,2,2.333333333,2,2,TRUE,1,,,,40,-2,13,TRUE,TRUE,8,1,0.311927316,1,1.609437912,0.508785102,2,8,9,9,-0.3658486,TRUE,4,0.052582843,1,-0.417924766,1/24/2015 1:47,1,0
92,106,Moseten,3,Religion,A,0,2,2,1,1.5,2,1,TRUE,0.333333333,,,,40,-2,13,TRUE,TRUE,8,1,0.311927316,1,1.609437912,0.508785102,2,8,9,9,-0.3658486,TRUE,4,0.052582843,1,-0.417924766,1/24/2015 1:47,1,0
96,107,Moseten,1,Ethnic,E,9,2,1.866666667,2,1.2,2,1.5,TRUE,0.5625,,,,60,-9,5,TRUE,TRUE,10,0,2.096538375,1,1.609437912,0.263214624,5,8,6,3,-0.725418268,TRUE,2,2.460662419,1,0.76758023,2/12/2015 14:09,1,0
42,107,Moseten,2,Ethnic,E,3,1,2,3,2,2,2,TRUE,1,Btwn bens,Btwn costs,Negative,60,-7,5,TRUE,TRUE,10,0,2.096538375,1,1.609437912,0.263214624,5,8,6,3,-0.725418268,TRUE,2,2.460662419,1,0.76758023,2/12/2015 14:09,1,0
61,107,Moseten,1,Ethnic,E,0,2,0,2,0,2,0,TRUE,0,,,,60,-6,5,TRUE,TRUE,10,0,2.096538375,1,1.609437912,0.263214624,5,8,6,3,-0.725418268,TRUE,2,2.460662419,1,0.76758023,2/12/2015 14:09,1,0
113,107,Moseten,1,Ethnic,E,0,2,1.444444444,2,1.555555556,2,1.3,TRUE,0.6,,,,60,-11,5,TRUE,TRUE,10,0,2.096538375,1,1.609437912,0.263214624,5,8,6,3,-0.725418268,TRUE,2,2.460662419,1,0.76758023,2/12/2015 14:09,1,0
34,107,Moseten,2,Ethnic,E,3,1,1.5,3,2.5,2,2,TRUE,1,Btwn bens,Btwn costs,Negative,60,-9,5,TRUE,TRUE,10,0,2.096538375,1,1.609437912,0.263214624,5,8,6,3,-0.725418268,TRUE,2,2.460662419,1,0.76758023,2/12/2015 14:09,1,0
5,107,Moseten,2,Ethnic,E,3,1,2,3,2.333333333,2,2,TRUE,1,Btwn bens,Btwn costs,Negative,60,-10,5,TRUE,TRUE,10,0,2.096538375,1,1.609437912,0.263214624,5,8,6,3,-0.725418268,TRUE,2,2.460662419,1,0.76758023,2/12/2015 14:09,1,0
29,108,Moseten,1,Religion,F,2,2,1.533333333,1,1.933333333,2,1.533333333,FALSE,0.6,Within bens,None,Negative,40,-5,9,TRUE,TRUE,5,0,0.864791715,1,1.098612289,0.521037769,3,8,5,5,2.348075222,FALSE,2,0.271499168,1,-0.022756434,2/14/2015 20:56,1,0
16,108,Moseten,1,Religion,F,2,1,2,1,1.75,2,1.5,TRUE,0.25,Within bens,None,Negative,40,11,9,TRUE,TRUE,5,0,0.864791715,1,1.098612289,0.521037769,3,8,5,5,2.348075222,FALSE,2,0.271499168,1,-0.022756434,2/14/2015 20:56,1,0
115,108,Moseten,3,Religion,F,2,0,0.666666667,2,1.333333333,0,0.846153846,FALSE,0.307692308,,,,40,-8,9,TRUE,TRUE,5,0,0.864791715,1,1.098612289,0.521037769,3,8,5,5,2.348075222,FALSE,2,0.271499168,1,-0.022756434,2/14/2015 20:56,1,0
21,108,Moseten,3,Religion,F,2,2,0,2,2,2,1,TRUE,0,,,,40,8,9,TRUE,TRUE,5,0,0.864791715,1,1.098612289,0.521037769,3,8,5,5,2.348075222,FALSE,2,0.271499168,1,-0.022756434,2/14/2015 20:56,1,0
108,108,Moseten,1,Religion,F,6,2,1.730769231,3,1.846153846,2,1.5,TRUE,0.461538462,Within bens,None,Negative,40,-10,9,TRUE,TRUE,5,0,0.864791715,1,1.098612289,0.521037769,3,8,5,5,2.348075222,FALSE,2,0.271499168,1,-0.022756434,2/14/2015 20:56,1,0
10,108,Moseten,3,Religion,F,2,0,1.857142857,1,2,1,2,FALSE,0.714285714,,,,40,-11,9,TRUE,TRUE,5,0,0.864791715,1,1.098612289,0.521037769,3,8,5,5,2.348075222,FALSE,2,0.271499168,1,-0.022756434,2/14/2015 20:56,1,0
24,109,Moseten,3,Ethnic,C,3,0,1.25,2,2.25,0,1.25,FALSE,0.25,Within bens,,,60,-19,13,FALSE,TRUE,6,1,0.608757167,0,1.609437912,-1.170709671,3,10,3,1,-1.325610266,FALSE,4,0.052582843,0,-0.022756434,1/26/2015 15:32,0,0
63,109,Moseten,2,Ethnic,C,3,2,2,1,1,2,1.5,FALSE,0,Within bens,,Neutral,60,-23,13,FALSE,TRUE,6,1,0.608757167,0,1.609437912,-1.170709671,3,10,3,1,-1.325610266,FALSE,4,0.052582843,0,-0.022756434,1/26/2015 15:32,0,0
27,109,Moseten,3,Ethnic,C,3,0,2,2,1.5,0,1.75,FALSE,0.25,Within bens,,,60,-19,13,FALSE,TRUE,6,1,0.608757167,0,1.609437912,-1.170709671,3,10,3,1,-1.325610266,FALSE,4,0.052582843,0,-0.022756434,1/26/2015 15:32,0,0
66,109,Moseten,2,Ethnic,C,4,2,2,2,1,2,2,TRUE,1,Within bens,,Neutral,60,-21,13,FALSE,TRUE,6,1,0.608757167,0,1.609437912,-1.170709671,3,10,3,1,-1.325610266,FALSE,4,0.052582843,0,-0.022756434,1/26/2015 15:32,0,0
103,109,Moseten,2,Ethnic,C,4,2,1.833333333,0,1.5,2,1.333333333,FALSE,0.333333333,Within bens,,Neutral,60,-21,13,FALSE,TRUE,6,1,0.608757167,0,1.609437912,-1.170709671,3,10,3,1,-1.325610266,FALSE,4,0.052582843,0,-0.022756434,1/26/2015 15:32,0,0
40,109,Moseten,3,Ethnic,C,3,0,1.428571429,2,1.857142857,0,1.428571429,FALSE,0.285714286,Within bens,,,60,-15,13,FALSE,TRUE,6,1,0.608757167,0,1.609437912,-1.170709671,3,10,3,1,-1.325610266,FALSE,4,0.052582843,0,-0.022756434,1/26/2015 15:32,0,0
74,110,Moseten,1,Ethnic,A,4,2,1.733333333,1,1.466666667,2,1.533333333,TRUE,0.533333333,Btwn bens,Btwn costs,,30,-2,9,TRUE,FALSE,6,1,1.538537877,1,2.302585093,-0.70607432,5,8,3,2,-0.425322269,FALSE,4,-0.604166132,1,1.557916893,1/27/2015 14:44,1,0
107,110,Moseten,1,Ethnic,A,4,2,2,1,2,2,2,TRUE,0.5,Btwn bens,Btwn costs,,30,0,9,TRUE,FALSE,6,1,1.538537877,1,2.302585093,-0.70607432,5,8,3,2,-0.425322269,FALSE,4,-0.604166132,1,1.557916893,1/27/2015 14:44,1,0
1,110,Moseten,3,Ethnic,A,2,2,1.571428571,1,1.857142857,2,1.571428571,TRUE,0.714285714,Within bens,None,,30,-2,9,TRUE,FALSE,6,1,1.538537877,1,2.302585093,-0.70607432,5,8,3,2,-0.425322269,FALSE,4,-0.604166132,1,1.557916893,1/27/2015 14:44,1,0
28,110,Moseten,3,Ethnic,A,2,2,1.25,1,1.5,2,1.25,TRUE,0.5,Within bens,None,,30,1,9,TRUE,FALSE,6,1,1.538537877,1,2.302585093,-0.70607432,5,8,3,2,-0.425322269,FALSE,4,-0.604166132,1,1.557916893,1/27/2015 14:44,1,0
59,110,Moseten,1,Ethnic,A,4,2,1.6,1,1.8,2,0.6,TRUE,0.6,Btwn bens,Btwn costs,,30,2,9,TRUE,FALSE,6,1,1.538537877,1,2.302585093,-0.70607432,5,8,3,2,-0.425322269,FALSE,4,-0.604166132,1,1.557916893,1/27/2015 14:44,1,0
19,110,Moseten,3,Ethnic,A,3,2,1.333333333,1,1.333333333,2,1.111111111,TRUE,0.222222222,Within bens,None,,30,0,9,TRUE,FALSE,6,1,1.538537877,1,2.302585093,-0.70607432,5,8,3,2,-0.425322269,FALSE,4,-0.604166132,1,1.557916893,1/27/2015 14:44,1,0
19,111,Moseten,3,Religion,A,3,2,1.333333333,2,1.222222222,2,1.111111111,TRUE,0.222222222,,,,30,-5,9,TRUE,TRUE,4,1,1.650798332,1,1.609437912,-0.237672488,6,12,12.5,2,-2.044749603,FALSE,0,3.117411394,0,-0.24856691,2/22/2015 22:36,1,0
108,111,Moseten,3,Religion,A,4,2,1.72,1,1.88,2,1.48,TRUE,0.44,,,,30,0,9,TRUE,TRUE,4,1,1.650798332,1,1.609437912,-0.237672488,6,12,12.5,2,-2.044749603,FALSE,0,3.117411394,0,-0.24856691,2/22/2015 22:36,1,0
93,111,Moseten,1,Religion,A,4,2,1.45,1,1.7,2,1,TRUE,0.45,,,,30,-2,9,TRUE,TRUE,4,1,1.650798332,1,1.609437912,-0.237672488,6,12,12.5,2,-2.044749603,FALSE,0,3.117411394,0,-0.24856691,2/22/2015 22:36,1,0
10,111,Moseten,1,Religion,A,3,2,1.625,2,1.875,2,1.875,TRUE,0.625,,,,30,-1,9,TRUE,TRUE,4,1,1.650798332,1,1.609437912,-0.237672488,6,12,12.5,2,-2.044749603,FALSE,0,3.117411394,0,-0.24856691,2/22/2015 22:36,1,0
1,111,Moseten,3,Religion,A,2,2,1.571428571,2,1.714285714,2,1.571428571,TRUE,0.714285714,,,,30,-7,9,TRUE,TRUE,4,1,1.650798332,1,1.609437912,-0.237672488,6,12,12.5,2,-2.044749603,FALSE,0,3.117411394,0,-0.24856691,2/22/2015 22:36,1,0
28,111,Moseten,1,Religion,A,3,2,1.4,2,1.4,2,1.4,TRUE,0.6,,,,30,-4,9,TRUE,TRUE,4,1,1.650798332,1,1.609437912,-0.237672488,6,12,12.5,2,-2.044749603,FALSE,0,3.117411394,0,-0.24856691,2/22/2015 22:36,1,0
101,112,Moseten,2,Religion,E,2,1,1.7,2,1.8,2,1.636363636,TRUE,0.636363636,Btwn bens,None,Negative,40,7,12,TRUE,FALSE,4,0,0.147828945,1,0,-0.973305026,8,8,10,8,1.747883224,TRUE,0,-1.041998783,1,-0.70018786,2/14/2015 0:45,0,0
17,112,Moseten,1,Religion,E,3,1,1.5,2,1.5,2,1.5,TRUE,0.5,Relig bens,Within costs,,40,6,12,TRUE,FALSE,4,0,0.147828945,1,0,-0.973305026,8,8,10,8,1.747883224,TRUE,0,-1.041998783,1,-0.70018786,2/14/2015 0:45,0,0
7,112,Moseten,2,Religion,E,1,1,2,2,2,2,1,TRUE,0.333333333,Btwn bens,None,Negative,40,-3,12,TRUE,FALSE,4,0,0.147828945,1,0,-0.973305026,8,8,10,8,1.747883224,TRUE,0,-1.041998783,1,-0.70018786,2/14/2015 0:45,0,0
4,112,Moseten,1,Religion,E,1,2,2,2,3,2,2,TRUE,1,Relig bens,Within costs,,40,1,12,TRUE,FALSE,4,0,0.147828945,1,0,-0.973305026,8,8,10,8,1.747883224,TRUE,0,-1.041998783,1,-0.70018786,2/14/2015 0:45,0,0
22,112,Moseten,2,Religion,E,5,2,,2,,2,,TRUE,,Btwn bens,None,Negative,40,-1,12,TRUE,FALSE,4,0,0.147828945,1,0,-0.973305026,8,8,10,8,1.747883224,TRUE,0,-1.041998783,1,-0.70018786,2/14/2015 0:45,0,0
70,112,Moseten,1,Religion,E,1,1,1.714285714,2,1.428571429,2,1.571428571,TRUE,0.714285714,Relig bens,Within costs,,40,-5,12,TRUE,FALSE,4,0,0.147828945,1,0,-0.973305026,8,8,10,8,1.747883224,TRUE,0,-1.041998783,1,-0.70018786,2/14/2015 0:45,0,0
29,113,Moseten,3,Ethnic,E,2,2,1.5,3,1.857142857,2,1.5,TRUE,0.571428571,,,,30,7,8,TRUE,TRUE,6,1,-0.785913899,1,0.693147181,-0.348121887,3,0,10,4,1.447787225,FALSE,2,-0.385249807,1,0.76758023,2/20/2015 20:43,1,0
56,113,Moseten,2,Ethnic,E,2,2,2,2,2,2,1.5,TRUE,0,Btwn bens,None,Neutral,30,-10,8,TRUE,TRUE,6,1,-0.785913899,1,0.693147181,-0.348121887,3,0,10,4,1.447787225,FALSE,2,-0.385249807,1,0.76758023,2/20/2015 20:43,1,0
97,113,Moseten,2,Ethnic,E,7,0,1.666666667,2,1.666666667,2,1.5,TRUE,0.5,Btwn bens,None,Neutral,30,7,8,TRUE,TRUE,6,1,-0.785913899,1,0.693147181,-0.348121887,3,0,10,4,1.447787225,FALSE,2,-0.385249807,1,0.76758023,2/20/2015 20:43,1,0
74,113,Moseten,2,Ethnic,E,2,2,1.714285714,2,1.428571429,2,1.5,TRUE,0.5,Btwn bens,None,Neutral,30,-5,8,TRUE,TRUE,6,1,-0.785913899,1,0.693147181,-0.348121887,3,0,10,4,1.447787225,FALSE,2,-0.385249807,1,0.76758023,2/20/2015 20:43,1,0
26,113,Moseten,3,Ethnic,E,2,2,1.5,3,2,2,1.5,TRUE,0.5,,,,30,-6,8,TRUE,TRUE,6,1,-0.785913899,1,0.693147181,-0.348121887,3,0,10,4,1.447787225,FALSE,2,-0.385249807,1,0.76758023,2/20/2015 20:43,1,0
10,113,Moseten,3,Ethnic,E,2,2,1.571428571,3,1.714285714,2,1.857142857,TRUE,0.571428571,,,,30,1,8,TRUE,TRUE,6,1,-0.785913899,1,0.693147181,-0.348121887,3,0,10,4,1.447787225,FALSE,2,-0.385249807,1,0.76758023,2/20/2015 20:43,1,0
103,114,Moseten,2,Ethnic,F,2,2,1.833333333,2,1.166666667,2,1.333333333,TRUE,0.166666667,,,,60,-13,8,FALSE,TRUE,10,1,-0.264232961,0,2.302585093,-0.147551666,5,8,4,7,0.12845589,FALSE,3,0.271499168,1,0.372411898,1/25/2015 0:11,1,0
